,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
8226,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8227,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8229,,other vegetables,yogurt,UHT-milk,soft cheese,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,
8230,,onions,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231,pip fruit,yogurt,soft cheese,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8232,ham,whole milk,soft cheese,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8233,condensed milk,rolls/buns,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8234,soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8235,beef,rolls/buns,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8236,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8237,pork,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238,sausage,ham,root vegetables,other vegetables,soft cheese,sliced cheese,mustard,specialty vegetables,,,long life bakery product,,,,,,,,,,,,,,,,,,,,,
8239,sausage,meat,chicken,hamburger meat,tropical fruit,,other vegetables,ice cream,white bread,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
8240,butter,frozen vegetables,,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8241,berries,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8242,sausage,whole milk,butter,cream cheese,,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,
8243,sausage,root vegetables,whole milk,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
8244,sausage,citrus fruit,pip fruit,whole milk,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245,hamburger meat,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,other vegetables,butter,sliced cheese,cream cheese,rolls/buns,,soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,
8247,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8248,sausage,soda,,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8249,rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250,beef,onions,other vegetables,whipped/sour cream,domestic eggs,pastry,flour,,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
8251,sausage,other vegetables,butter,,whipped/sour cream,hard cheese,flour,sauces,misc. beverages,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,,,,
8252,pork,beef,root vegetables,other vegetables,whole milk,domestic eggs,rice,sugar,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
8253,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8254,pip fruit,root vegetables,,whole milk,,yogurt,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,
8255,whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8256,,root vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8257,pork,beef,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8258,sausage,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8259,packaged fruit/vegetables,whole milk,beverages,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260,coffee,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8261,other vegetables,whole milk,,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8262,sausage,citrus fruit,onions,other vegetables,whole milk,sliced cheese,cream cheese,salt,,,,,,,,,,,,,,,,,,,,,,,,
8263,ham,tropical fruit,beverages,white bread,pastry,waffles,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
8264,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266,ham,root vegetables,onions,whole milk,domestic eggs,rolls/buns,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,
8267,tropical fruit,root vegetables,whole milk,,domestic eggs,brown bread,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
8268,tropical fruit,pip fruit,other vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8269,berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8270,whole milk,rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8271,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8272,other vegetables,frozen potato products,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8273,pip fruit,UHT-milk,white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8274,other vegetables,whole milk,,soda,,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,
8275,tropical fruit,yogurt,white bread,soda,fruit/vegetable juice,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
8276,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8277,,hamburger meat,root vegetables,other vegetables,whole milk,,sliced cheese,processed cheese,frozen meals,ice cream,domestic eggs,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,
8278,root vegetables,whole milk,hard cheese,domestic eggs,zwieback,rice,mustard,organic products,,,coffee,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,
8279,chicken,berries,root vegetables,,other vegetables,whole milk,,ice cream,domestic eggs,,soups,,,,,,,,,,,,,,,,,,,,,
8280,meat,whole milk,domestic eggs,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8282,,sausage,hamburger meat,tropical fruit,other vegetables,pastry,soda,salty snack,nut snack,,,,,,,,,,,,,,,,,,,,,,,
8283,ham,beef,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,butter milk,domestic eggs,rolls/buns,pastry,mustard,,soda,long life bakery product,chocolate,specialty chocolate,,chocolate marshmallow,candy,,,,,,,,,,,,
8284,chicken,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8285,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8286,berries,other vegetables,yogurt,whipped/sour cream,soft cheese,processed cheese,pastry,roll products,flour,,,,,,,,,,,,,,,,,,,,,,,
8287,pork,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8289,other vegetables,packaged fruit/vegetables,whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8290,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8292,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8293,whole milk,yogurt,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8294,pork,root vegetables,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8295,sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8296,whipped/sour cream,,waffles,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8297,pork,tropical fruit,grapes,root vegetables,other vegetables,whole milk,butter,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,
8298,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8299,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,beef,tropical fruit,root vegetables,other vegetables,,rolls/buns,tea,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
8301,,pork,beef,tropical fruit,root vegetables,other vegetables,butter,rolls/buns,pastry,coffee,fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,,,
8302,tropical fruit,onions,whole milk,whipped/sour cream,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
8303,tropical fruit,root vegetables,whole milk,,dessert,butter milk,yogurt,sauces,bottled water,,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
8304,,sausage,,tropical fruit,root vegetables,white bread,canned vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,
8305,sausage,pip fruit,root vegetables,,whole milk,processed cheese,,soda,,,,,,,,,,,,,,,,,,,,,,,,
8306,root vegetables,,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8307,pork,citrus fruit,pip fruit,root vegetables,other vegetables,whole milk,butter,,yogurt,whipped/sour cream,cream cheese,frozen vegetables,frozen meals,Instant food products,soda,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,
8308,chicken,hamburger meat,tropical fruit,pip fruit,root vegetables,other vegetables,rolls/buns,salt,canned vegetables,coffee,soda,,,,,,,,,,,,,,,,,,,,,
8309,other vegetables,whole milk,,whipped/sour cream,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
8310,whole milk,butter,yogurt,frozen meals,rolls/buns,zwieback,,,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
8311,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8312,zwieback,salty snack,popcorn,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
8313,pork,,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8314,rolls/buns,roll products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8315,root vegetables,other vegetables,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8316,citrus fruit,onions,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8317,pip fruit,onions,other vegetables,,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
8318,sausage,spread cheese,mustard,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8319,,hamburger meat,pip fruit,other vegetables,butter milk,yogurt,sliced cheese,coffee,,,,,,,,,,,,,,,,,,,,,,,,
8320,chicken,whole milk,salty snack,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8321,sausage,other vegetables,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8322,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8323,citrus fruit,other vegetables,whole milk,yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324,other vegetables,butter milk,frozen fish,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8325,pip fruit,whole milk,domestic eggs,white bread,flour,,,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
8326,tropical fruit,pip fruit,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8327,onions,other vegetables,whole milk,,yogurt,brown bread,rice,,,cake bar,,,,,,,,,,,,,,,,,,,,,,
8328,root vegetables,other vegetables,,cream cheese,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
8329,rolls/buns,,tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8330,,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8331,,citrus fruit,tropical fruit,root vegetables,,other vegetables,whole milk,,hard cheese,cream cheese,domestic eggs,brown bread,oil,canned fruit,bottled water,misc. beverages,fruit/vegetable juice,,,,,,,,,,,,,,,
8332,butter milk,cream cheese,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8333,whole milk,butter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8334,onions,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8335,,whole milk,butter milk,yogurt,cream cheese,frozen vegetables,frozen fish,rolls/buns,salt,,,,,,,,,,,,,,,,,,,,,,,
8336,berries,yogurt,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8337,ice cream,cereals,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8338,whipped/sour cream,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8339,chicken,hamburger meat,,other vegetables,whole milk,yogurt,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,
8340,,,,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8342,sausage,citrus fruit,yogurt,pastry,instant coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
8343,tropical fruit,other vegetables,yogurt,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8344,grapes,berries,butter,frozen vegetables,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
8345,beef,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8346,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8347,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8348,other vegetables,whipped/sour cream,rolls/buns,pastry,sweet spreads,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
8349,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8350,,ham,beef,berries,other vegetables,whole milk,yogurt,domestic eggs,pastry,soda,,,,,,,,,,,,,,,,,,,,,,
8351,hard cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8353,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8354,whole milk,,dessert,roll products,tea,cocoa drinks,,,cooking chocolate,,,,,,,,,,,,,,,,,,,,,,,
8355,sausage,rolls/buns,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8356,root vegetables,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8357,other vegetables,,,,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
8358,sliced cheese,hard cheese,coffee,soda,,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
8359,whole milk,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360,yogurt,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8361,,ham,citrus fruit,tropical fruit,pip fruit,root vegetables,,other vegetables,whole milk,yogurt,whipped/sour cream,processed cheese,domestic eggs,white bread,coffee,,,,,,,,,,,,,,,,,
8362,sausage,,tropical fruit,grapes,other vegetables,whole milk,,yogurt,semi-finished bread,spices,,,bottled water,long life bakery product,chocolate,,,,,,,,,,,,,,,,,
8363,citrus fruit,pip fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8364,,meat,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8365,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8366,,dessert,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8368,dessert,misc. beverages,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8369,other vegetables,whole milk,butter,yogurt,beverages,sliced cheese,cereals,,,,,,,,,,,,,,,,,,,,,,,,,
8370,,whipped/sour cream,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8371,,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8372,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8374,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8375,specialty cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8376,other vegetables,whole milk,frozen vegetables,frozen dessert,soups,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
8377,misc. beverages,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8378,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8379,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8380,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8381,citrus fruit,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8382,root vegetables,other vegetables,whole milk,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
8383,,packaged fruit/vegetables,butter milk,UHT-milk,rolls/buns,zwieback,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
8384,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8385,citrus fruit,other vegetables,white bread,brown bread,roll products,,coffee,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
8386,pip fruit,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8387,,yogurt,oil,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8389,whole milk,processed cheese,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8390,beef,other vegetables,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8391,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8392,beef,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8393,pork,beef,butter,whipped/sour cream,frozen meals,frozen fish,rolls/buns,pastry,canned fish,,waffles,chocolate,,,,,,,,,,,,,,,,,,,,
8394,pip fruit,,soda,long life bakery product,waffles,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
8395,chicken,other vegetables,beverages,spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8396,chicken,citrus fruit,whole milk,processed cheese,coffee,soda,fruit/vegetable juice,,,candy,,,,,,,,,,,,,,,,,,,,,,
8397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8398,berries,yogurt,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8399,sausage,UHT-milk,domestic eggs,white bread,soda,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,
8400,sausage,root vegetables,butter,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401,other vegetables,pastry,canned fruit,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8403,sausage,meat,berries,whole milk,whipped/sour cream,white bread,fruit/vegetable juice,long life bakery product,waffles,,,,,,,,,,,,,,,,,,,,,,,
8404,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8406,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8407,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8408,dessert,rolls/buns,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8409,hamburger meat,pip fruit,tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8410,white bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8411,sausage,meat,citrus fruit,yogurt,hard cheese,frozen meals,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
8412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8414,beef,root vegetables,,frozen vegetables,fruit/vegetable juice,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
8415,citrus fruit,pip fruit,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8416,citrus fruit,butter,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8417,frozen potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8418,,beverages,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8419,,beef,other vegetables,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8420,whipped/sour cream,UHT-milk,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8421,whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8422,pastry,,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8423,whole milk,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8424,whole milk,misc. beverages,salty snack,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8425,citrus fruit,oil,,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8426,whole milk,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8427,oil,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8428,meat,hamburger meat,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8429,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8431,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8432,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8433,beef,whipped/sour cream,roll products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8434,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8435,beef,citrus fruit,root vegetables,other vegetables,whole milk,yogurt,domestic eggs,pastry,semi-finished bread,salt,sugar,sweet spreads,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,
8436,citrus fruit,tropical fruit,whole milk,butter milk,rice,oil,canned fruit,bottled water,,popcorn,,,,,,,,,,,,,,,,,,,,,,
8437,sausage,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8438,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8439,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8440,other vegetables,whole milk,dessert,butter milk,yogurt,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,
8441,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8442,dessert,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8443,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8444,onions,whole milk,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8445,pip fruit,root vegetables,other vegetables,whole milk,,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
8446,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8447,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8448,tropical fruit,other vegetables,packaged fruit/vegetables,butter,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
8449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,sausage,pip fruit,root vegetables,whole milk,butter,domestic eggs,brown bread,cereals,,fruit/vegetable juice,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,
8451,soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8452,whole milk,semi-finished bread,sugar,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8453,frozen dessert,pastry,semi-finished bread,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
8454,citrus fruit,tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8455,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8456,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8457,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8458,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8459,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8460,other vegetables,packaged fruit/vegetables,dessert,frozen vegetables,domestic eggs,flour,salt,sugar,,,,,,,,,,,,,,,,,,,,,,,,
8461,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8462,sausage,other vegetables,frozen dessert,pastry,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,
8463,condensed milk,pastry,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8464,brown bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8465,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8466,bottled water,soda,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8468,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8469,whole milk,frozen vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8470,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8471,whole milk,yogurt,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8472,pastry,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8473,citrus fruit,tropical fruit,whole milk,,yogurt,domestic eggs,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,
8474,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8475,whole milk,UHT-milk,frozen potato products,,,popcorn,candy,,,,,,,,,,,,,,,,,,,,,,,,,
8476,whole milk,dessert,yogurt,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8477,,grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8478,citrus fruit,oil,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8479,yogurt,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8480,yogurt,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8481,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8482,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8483,onions,whole milk,processed cheese,pastry,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,
8484,butter milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8485,,dessert,rolls/buns,artif. sweetener,mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,
8486,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8487,citrus fruit,tropical fruit,pip fruit,yogurt,ice cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
8488,tropical fruit,other vegetables,whole milk,,frozen fish,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,
8489,hard cheese,pastry,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8490,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8491,pork,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8492,onions,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8493,tropical fruit,pip fruit,whole milk,hard cheese,frozen meals,white bread,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,
8494,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8495,sausage,other vegetables,brown bread,misc. beverages,fruit/vegetable juice,chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,
8496,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8497,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8498,yogurt,frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
